,sim_id,p_SES_high,epsilon,rho,H_Share,Exposure,Friend_Bias,N_exposure,Degree,Network_SES_assortativity,Network_H_Share_H,Network_H_Share_L,Network_Degree,Network_Clustering,Predicted_H_Share,Predicted_Exposure,Predicted_Friend_Bias
0,UqmOVFye,0.5,1.965115417117611,1.0052692252546092,0.3,0.6,0.95,20,20,0.21972578799147058,0.6088640271030548,0.3731268902527364,31.8,0.375199890065453,0.33548724215105846,0.67451,0.003479999999999991
1,UqmOVFye,0.5,1.965115417117611,1.0052692252546092,0.15789473684210525,0.3157894736842105,0.9473684210526316,20,19,0.21972578799147058,0.6088640271030548,0.3731268902527364,31.8,0.375199890065453,0.33548724215105846,0.67451,0.003479999999999991
0,hpjRrckz,0.5,1.8938952859328428,0.970861884416472,0.5,1.0,0.9444444444444444,20,18,0.23791718312809762,0.6488245904522488,0.39063762795969326,31.8,0.37116445269834714,0.35592601846522465,0.69111001,-0.019440000999999978
1,hpjRrckz,0.5,1.8938952859328428,0.970861884416472,0.5789473684210527,1.1578947368421053,0.9473684210526315,20,19,0.23791718312809762,0.6488245904522488,0.39063762795969326,31.8,0.37116445269834714,0.35592601846522465,0.69111001,-0.019440000999999978
0,FQaetnqJ,0.5,1.9146871083389199,1.1414320366784152,0.42105263157894735,0.9,0.9532163742690059,20,19,0.2664069698125235,0.6867624073548215,0.4103599446549601,30.62,0.36475821708836287,0.30057856181993736,0.68618,0.08501000000000007
1,FQaetnqJ,0.5,1.9146871083389199,1.1414320366784152,0.3333333333333333,0.7368421052631579,0.9523809523809523,20,18,0.2664069698125235,0.6867624073548215,0.4103599446549601,30.62,0.36475821708836287,0.30057856181993736,0.68618,0.08501000000000007
0,StXwTwrz,0.5,3.163977517935865,1.1678943549026048,0.06666666666666667,0.4444444444444444,0.9833333333333333,20,15,0.42585210622470443,0.8081728125389053,0.3589641747926316,30.48,0.37492431548117006,0.20563075246649978,0.48030998999999996,0.11314
1,StXwTwrz,0.5,3.163977517935865,1.1678943549026048,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.42585210622470443,0.8081728125389053,0.3589641747926316,30.48,0.37492431548117006,0.20563075246649978,0.48030998999999996,0.11314
0,PUqPRBqY,0.5,2.120903862444664,1.0289740971292547,0.35,0.7,0.95,20,20,0.27119853911480396,0.7055221403394281,0.42150174671944357,31.62,0.37639589050083844,0.3113975326433805,0.64083999,0.019309998999999883
1,PUqPRBqY,0.5,2.120903862444664,1.0289740971292547,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.27119853911480396,0.7055221403394281,0.42150174671944357,31.62,0.37639589050083844,0.3113975326433805,0.64083999,0.019309998999999883
0,TwlyFUhS,0.5,1.5459868881675258,1.1344708519195583,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.21114741239094117,0.5921358604790586,0.37263129320393684,30.62,0.3606103586268975,0.34621867925069477,0.7855500000000001,0.07548999800000003
1,TwlyFUhS,0.5,1.5459868881675258,1.1344708519195583,0.3684210526315789,0.8,0.9539473684210527,20,19,0.21114741239094117,0.5921358604790586,0.37263129320393684,30.62,0.3606103586268975,0.34621867925069477,0.7855500000000001,0.07548999800000003
0,gboVtByk,0.5,3.474773564711345,1.135937350576963,0.2222222222222222,0.4444444444444444,0.9444444444444444,20,18,0.44981421051326126,0.7349173047766232,0.26235132758060936,30.32,0.37724070343034627,0.19673179589217046,0.44694998999999996,0.09548000199999995
1,gboVtByk,0.5,3.474773564711345,1.135937350576963,0.2222222222222222,0.4444444444444444,0.9444444444444444,20,18,0.44981421051326126,0.7349173047766232,0.26235132758060936,30.32,0.37724070343034627,0.19673179589217046,0.44694998999999996,0.09548000199999995
0,JssjTOGB,0.5,2.0659797461684564,1.0481092283492983,0.2222222222222222,0.4444444444444444,0.9444444444444444,20,18,0.28386770443814463,0.5488324415765997,0.2446977444807211,31.7,0.37064215553407737,0.3111889545268866,0.65232003,0.03139999900000013
1,JssjTOGB,0.5,2.0659797461684564,1.0481092283492983,0.4,0.8,0.95,20,20,0.28386770443814463,0.5488324415765997,0.2446977444807211,31.7,0.37064215553407737,0.3111889545268866,0.65232003,0.03139999900000013
0,LQZcIftY,0.5,1.7564156331876744,1.0773102951078062,0.25,0.5,0.95,20,20,0.2043089909697683,0.5705571155603565,0.35320739384381566,31.38,0.36848814213886655,0.336755335623796,0.72557998,0.046950001000000005
1,LQZcIftY,0.5,1.7564156331876744,1.0773102951078062,0.2631578947368421,0.6,0.956140350877193,20,19,0.2043089909697683,0.5705571155603565,0.35320739384381566,31.38,0.36848814213886655,0.336755335623796,0.72557998,0.046950001000000005
0,NpPtvlHK,0.5,2.0230203909678317,1.1303815298818976,0.3,0.6,0.95,20,20,0.29864352293972835,0.6748826555446452,0.3657584858104617,30.9,0.3725515782330983,0.29264012305169346,0.66158998,0.08025000200000004
1,NpPtvlHK,0.5,2.0230203909678317,1.1303815298818976,0.3333333333333333,0.8,0.9583333333333334,20,18,0.29864352293972835,0.6748826555446452,0.3657584858104617,30.9,0.3725515782330983,0.29264012305169346,0.66158998,0.08025000200000004
0,PJbuLvTx,0.5,1.9663468835960098,1.086921695556001,0.5,1.0,0.95,20,20,0.2521918708345067,0.6458797334752507,0.38520464543183264,30.64,0.3538880384302024,0.31015572821697435,0.67422998,0.054480000999999986
1,PJbuLvTx,0.5,1.9663468835960098,1.086921695556001,0.42105263157894735,0.9,0.9532163742690059,20,19,0.2521918708345067,0.6458797334752507,0.38520464543183264,30.64,0.3538880384302024,0.31015572821697435,0.67422998,0.054480000999999986
0,ZwqBhrUe,0.5,4.022223464385493,1.1231430487673377,0.10526315789473684,0.21052631578947367,0.9473684210526316,20,19,0.5384538971866462,0.7687684225099369,0.20198970247058695,30.08,0.40726557426431254,0.17728373533409741,0.3982299899999999,0.08976999700000014
1,ZwqBhrUe,0.5,4.022223464385493,1.1231430487673377,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.5384538971866462,0.7687684225099369,0.20198970247058695,30.08,0.40726557426431254,0.17728373533409741,0.3982299899999999,0.08976999700000014
0,VXQDNXYG,0.5,2.534255711635552,1.073214236471898,0.2222222222222222,0.4444444444444444,0.9444444444444444,20,18,0.3612218058777268,0.7102451770983157,0.3329342890574151,31.18,0.3771182185132613,0.2636426124295165,0.56589001,0.04988000200000012
1,VXQDNXYG,0.5,2.534255711635552,1.073214236471898,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.3612218058777268,0.7102451770983157,0.3329342890574151,31.18,0.3771182185132613,0.2636426124295165,0.56589001,0.04988000200000012
0,zdONjEby,0.5,1.9986805805445602,1.014588667466999,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.2329064759267804,0.6271252259370516,0.3749093251939168,31.6,0.37723307122315014,0.32868492492879825,0.66696,0.009630000000000003
1,zdONjEby,0.5,1.9986805805445602,1.014588667466999,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.2329064759267804,0.6271252259370516,0.3749093251939168,31.6,0.37723307122315014,0.32868492492879825,0.66696,0.009630000000000003
0,GJqLXKep,0.5,2.038867110341265,1.2304876512010758,0.35294117647058826,0.7777777777777778,0.9495798319327731,20,17,0.3253776998411382,0.7026870807003639,0.36066407221687724,29.98,0.3612492477604583,0.26743055867224313,0.65814,0.13393
1,GJqLXKep,0.5,2.038867110341265,1.2304876512010758,0.3333333333333333,0.8,0.9583333333333334,20,18,0.3253776998411382,0.7026870807003639,0.36066407221687724,29.98,0.3612492477604583,0.26743055867224313,0.65814,0.13393
0,PyvPSLmp,0.5,2.4715591905788967,1.0523935936794875,0.25,0.5,0.95,20,20,0.30730235469711775,0.6362877378507852,0.303705374342267,31.26,0.3745786740202526,0.2737141376857609,0.57611001,0.03596000000000006
1,PyvPSLmp,0.5,2.4715591905788967,1.0523935936794875,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.30730235469711775,0.6362877378507852,0.303705374342267,31.26,0.3745786740202526,0.2737141376857609,0.57611001,0.03596000000000006
0,bPjLiFcw,0.5,1.8808066673504742,1.122331163871662,0.3157894736842105,0.7,0.9548872180451128,20,19,0.28550190086601973,0.6408102602437568,0.33942293635823867,30.42,0.36351842009861346,0.30928927768746656,0.69424999,0.07395999899999992
1,bPjLiFcw,0.5,1.8808066673504742,1.122331163871662,0.17647058823529413,0.35294117647058826,0.9411764705882353,20,17,0.28550190086601973,0.6408102602437568,0.33942293635823867,30.42,0.36351842009861346,0.30928927768746656,0.69424999,0.07395999899999992
0,MPuISwHb,0.5,1.7006224570179396,0.9877874920151549,0.25,0.5,0.95,20,20,0.19177387092444784,0.6407288846815825,0.43961208047104205,31.68,0.3699957051143166,0.37486302265742694,0.74057001,-0.0077499999999999375
1,MPuISwHb,0.5,1.7006224570179396,0.9877874920151549,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,0.19177387092444784,0.6407288846815825,0.43961208047104205,31.68,0.3699957051143166,0.37486302265742694,0.74057001,-0.0077499999999999375
0,RGoprOnU,0.5,1.6142424608972723,1.160638395150326,0.29411764705882354,0.7368421052631579,0.957983193277311,20,17,0.2525426173880396,0.6454451436356166,0.3720505815243965,30.58,0.36517059629221443,0.3295772323217482,0.76503998,0.09024000200000014
1,RGoprOnU,0.5,1.6142424608972723,1.160638395150326,0.4117647058823529,0.8888888888888888,0.9485294117647058,20,17,0.2525426173880396,0.6454451436356166,0.3720505815243965,30.58,0.36517059629221443,0.3295772323217482,0.76503998,0.09024000200000014
0,GWWruWMh,0.5,1.5130048314151336,1.0813106737067715,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.15460009246417009,0.5451080744718353,0.3832505972185865,31.22,0.36694854005368144,0.3680070905393746,0.7958599900000001,0.04667000099999997
1,GWWruWMh,0.5,1.5130048314151336,1.0813106737067715,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.15460009246417009,0.5451080744718353,0.3832505972185865,31.22,0.36694854005368144,0.3680070905393746,0.7958599900000001,0.04667000099999997
0,AmBzPzAp,0.5,1.5321263531050198,1.1450407243362715,0.2631578947368421,0.6,0.956140350877193,20,19,0.20306996875927175,0.6327630527538356,0.4151601793472791,30.34,0.35868281239655575,0.3449003966465212,0.78985,0.08067999800000003
1,AmBzPzAp,0.5,1.5321263531050198,1.1450407243362715,0.47058823529411764,1.0,0.9477124183006536,20,17,0.20306996875927175,0.6327630527538356,0.4151601793472791,30.34,0.35868281239655575,0.3449003966465212,0.78985,0.08067999800000003
0,HoaAXFHy,0.5,1.4816358943815766,1.1643386202069856,0.3888888888888889,0.9,0.9567901234567902,20,18,0.21860017934566553,0.6960701708632133,0.4603851651331794,30.08,0.35237286754420083,0.3460848871682753,0.8059199999999999,0.08935000000000007
1,HoaAXFHy,0.5,1.4816358943815766,1.1643386202069856,0.6111111111111112,1.263157894736842,0.9490740740740741,20,18,0.21860017934566553,0.6960701708632133,0.4603851651331794,30.08,0.35237286754420083,0.3460848871682753,0.8059199999999999,0.08935000000000007
0,eENreXkA,0.5,3.2598508144866702,1.1382597239209162,0.15789473684210525,0.3157894736842105,0.9473684210526316,20,19,0.4564762778085458,0.7497959289925851,0.2763543751334642,30.44,0.38896826952931685,0.20623588805493914,0.46950001,0.09567999800000004
1,eENreXkA,0.5,3.2598508144866702,1.1382597239209162,0.16666666666666666,0.3333333333333333,0.9444444444444444,20,18,0.4564762778085458,0.7497959289925851,0.2763543751334642,30.44,0.38896826952931685,0.20623588805493914,0.46950001,0.09567999800000004
0,ZYDRdzcL,0.5,3.0517818531184915,1.1501469565201956,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.4164009607257328,0.6920452429861836,0.24925416309609216,30.32,0.3757953706536669,0.21458561760378514,0.49360999,0.10160000000000002
1,ZYDRdzcL,0.5,3.0517818531184915,1.1501469565201956,0.058823529411764705,0.11764705882352941,0.9411764705882353,20,17,0.4164009607257328,0.6920452429861836,0.24925416309609216,30.32,0.3757953706536669,0.21458561760378514,0.49360999,0.10160000000000002
0,fexZJgUe,0.5,1.410596955288284,1.1034692866339848,0.5333333333333333,1.263157894736842,0.9555555555555556,20,15,0.16269967580312425,0.5600507016567802,0.3898376602993114,30.88,0.376203347068164,0.3759370650590646,0.82967001,0.057089998999999995
1,fexZJgUe,0.5,1.410596955288284,1.1034692866339848,0.35,0.7,0.95,20,20,0.16269967580312425,0.5600507016567802,0.3898376602993114,30.88,0.376203347068164,0.3759370650590646,0.82967001,0.057089998999999995
0,mpAkjjNQ,0.5,2.307425005419629,1.1414690102185274,0.4,0.8,0.95,20,20,0.37081071844328384,0.6890343592611564,0.2942324175894758,30.62,0.3833174215921021,0.2648779881830668,0.60470003,0.08983000399999994
1,mpAkjjNQ,0.5,2.307425005419629,1.1414690102185274,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.37081071844328384,0.6890343592611564,0.2942324175894758,30.62,0.3833174215921021,0.2648779881830668,0.60470003,0.08983000399999994
0,MSupMFpT,0.5,2.2005631454865746,1.0479250999991097,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.26648392886278344,0.5828364337990534,0.3046496199749612,31.66,0.3764962776188192,0.29815586533833904,0.62489003,0.031900000000000074
1,MSupMFpT,0.5,2.2005631454865746,1.0479250999991097,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.26648392886278344,0.5828364337990534,0.3046496199749612,31.66,0.3764962776188192,0.29815586533833904,0.62489003,0.031900000000000074
0,lvxzpRHN,0.5,2.1165754582678784,1.0772206534660205,0.2222222222222222,0.4444444444444444,0.9444444444444444,20,18,0.29181849602528004,0.6513596078563423,0.34601283678358774,31.18,0.3718549275898765,0.2978637700341133,0.64173001,0.04983000100000011
1,lvxzpRHN,0.5,2.1165754582678784,1.0772206534660205,0.21052631578947367,0.5,0.9578947368421052,20,19,0.29181849602528004,0.6513596078563423,0.34601283678358774,31.18,0.3718549275898765,0.2978637700341133,0.64173001,0.04983000100000011
0,LcvjQErR,0.5,2.0194602856654003,1.2088455993175884,0.25,0.6666666666666666,0.9583333333333334,20,16,0.3093047596044764,0.7077875532600373,0.38049988155576425,29.84,0.3588542915340122,0.2739680031816793,0.66237003,0.12256000000000004
1,LcvjQErR,0.5,2.0194602856654003,1.2088455993175884,0.375,1.0,0.9625,20,16,0.3093047596044764,0.7077875532600373,0.38049988155576425,29.84,0.3588542915340122,0.2739680031816793,0.66237003,0.12256000000000004
0,mTssJYbG,0.5,3.2587624943307887,1.1046496915177124,0.15789473684210525,0.4,0.9605263157894737,20,19,0.42921853071405036,0.6976671514347996,0.24696631822172893,30.82,0.3820128297909699,0.212565120692142,0.46961999,0.07413999700000008
1,mTssJYbG,0.5,3.2587624943307887,1.1046496915177124,0.16666666666666666,0.42105263157894735,0.9583333333333334,20,18,0.42921853071405036,0.6976671514347996,0.24696631822172893,30.82,0.3820128297909699,0.212565120692142,0.46961999,0.07413999700000008
0,aMEHfctQ,0.5,2.2574350956057203,1.2945872582007447,0.25,0.5,0.95,20,20,0.4022276505258743,0.7571519176022671,0.33463173325604584,29.36,0.36503217721569703,0.2371334941351606,0.61398,0.16954000000000002
1,aMEHfctQ,0.5,2.2574350956057203,1.2945872582007447,0.3333333333333333,0.8,0.9583333333333334,20,18,0.4022276505258743,0.7571519176022671,0.33463173325604584,29.36,0.36503217721569703,0.2371334941351606,0.61398,0.16954000000000002
0,wkrWsiHw,0.5,1.7925551262250274,1.2283288973786306,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.28967269101862453,0.6598724755567016,0.3600266264935282,30.1,0.36590829229179617,0.2915302169998674,0.71618998,0.12783
1,wkrWsiHw,0.5,1.7925551262250274,1.2283288973786306,0.4444444444444444,1.0,0.9555555555555556,20,18,0.28967269101862453,0.6598724755567016,0.3600266264935282,30.1,0.36590829229179617,0.2915302169998674,0.71618998,0.12783
0,tmleJnzf,0.5,1.9753491873525464,1.056460349496001,0.25,0.5,0.95,20,20,0.2822505091343492,0.5810483020870701,0.28537077519832893,31.0,0.36860048476783147,0.31813309904185116,0.67219001,0.03613000000000004
1,tmleJnzf,0.5,1.9753491873525464,1.056460349496001,0.16666666666666666,0.3333333333333333,0.9444444444444444,20,18,0.2822505091343492,0.5810483020870701,0.28537077519832893,31.0,0.36860048476783147,0.31813309904185116,0.67219001,0.03613000000000004
0,JhlaKglR,0.5,1.848110197712677,1.2021065926956913,0.4117647058823529,0.9473684210526315,0.954248366013072,20,17,0.26340980656770124,0.6874383193088831,0.4184453099900723,30.1,0.35826603985245115,0.2920789322123634,0.70222002,0.11594000000000003
1,JhlaKglR,0.5,1.848110197712677,1.2021065926956913,0.21052631578947367,0.5,0.9578947368421052,20,19,0.26340980656770124,0.6874383193088831,0.4184453099900723,30.1,0.35826603985245115,0.2920789322123634,0.70222002,0.11594000000000003
0,mQivBJkD,0.5,2.7240479708770513,1.0355142088617837,0.35294117647058826,0.7777777777777778,0.9495798319327731,20,17,0.36589408648136906,0.6963595708941915,0.30642524839723956,31.04,0.3757116256592553,0.2593156160504618,0.53705001,0.02531999900000001
1,mQivBJkD,0.5,2.7240479708770513,1.0355142088617837,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.36589408648136906,0.6963595708941915,0.30642524839723956,31.04,0.3757116256592553,0.2593156160504618,0.53705001,0.02531999900000001
0,oJHBnHua,0.5,2.177983035227402,1.1894940427441203,0.17647058823529413,0.5263157894736842,0.9647058823529412,20,17,0.36007798814837,0.6700626889475507,0.2880620255891731,30.02,0.36836055223403474,0.26453683557260954,0.62932998,0.11493999999999992
1,oJHBnHua,0.5,2.177983035227402,1.1894940427441203,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.36007798814837,0.6700626889475507,0.2880620255891731,30.02,0.36836055223403474,0.26453683557260954,0.62932998,0.11493999999999992
0,RGAqWnly,0.5,1.275468203466314,1.0741602040930562,0.16666666666666666,0.5,0.9666666666666667,20,18,0.11804347106891212,0.5358860235161488,0.4053494856889361,31.18,0.37141122351433836,0.40912891142812063,0.87893999,0.03990999999999996
1,RGAqWnly,0.5,1.275468203466314,1.0741602040930562,0.35,0.7,0.95,20,20,0.11804347106891212,0.5358860235161488,0.4053494856889361,31.18,0.37141122351433836,0.40912891142812063,0.87893999,0.03990999999999996
0,PncJfQLK,0.5,1.074667275235734,1.263427322882478,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,0.10159800184539915,0.5143965916338028,0.40760627899822344,29.18,0.3420994016073513,0.3815059174914135,0.96401,0.12006999999999991
1,PncJfQLK,0.5,1.074667275235734,1.263427322882478,0.42105263157894735,0.9,0.9532163742690059,20,19,0.10159800184539915,0.5143965916338028,0.40760627899822344,29.18,0.3420994016073513,0.3815059174914135,0.96401,0.12006999999999991
0,KSktpOCd,0.5,2.373079339109867,1.1431907365994,0.3157894736842105,0.7,0.9548872180451128,20,19,0.34844275731170726,0.6465022912802972,0.27800574614690765,30.7,0.3674722713911683,0.2593311863966652,0.59293002,0.09151999699999985
1,KSktpOCd,0.5,2.373079339109867,1.1431907365994,0.35294117647058826,0.7058823529411765,0.9411764705882353,20,17,0.34844275731170726,0.6465022912802972,0.27800574614690765,30.7,0.3674722713911683,0.2593311863966652,0.59293002,0.09151999699999985
0,rJLZYaZB,0.5,2.6774168470776725,1.1216119439781382,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.36744158119295883,0.6949937114221815,0.30936527892065213,30.1,0.366201620183049,0.24244571525827147,0.54386002,0.08133999999999988
1,rJLZYaZB,0.5,2.6774168470776725,1.1216119439781382,0.15789473684210525,0.3157894736842105,0.9473684210526316,20,19,0.36744158119295883,0.6949937114221815,0.30936527892065213,30.1,0.366201620183049,0.24244571525827147,0.54386002,0.08133999999999988
0,PeuWhliJ,0.5,2.5223670926799415,1.2244270519365592,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.40201243076703885,0.7045280672817479,0.2857046631588042,29.98,0.3740570989018264,0.23186354348426272,0.56779999,0.13846
1,PeuWhliJ,0.5,2.5223670926799415,1.2244270519365592,0.3333333333333333,0.7368421052631579,0.9523809523809523,20,18,0.40201243076703885,0.7045280672817479,0.2857046631588042,29.98,0.3740570989018264,0.23186354348426272,0.56779999,0.13846
0,dBcuTSBu,0.5,1.3443360015823331,1.3993960781559343,0.375,0.8888888888888888,0.953125,20,16,0.24877139918940178,0.6072757046223857,0.35233764389746913,28.8,0.3454215061531262,0.3048172148389204,0.8531200299999999,0.18635
1,dBcuTSBu,0.5,1.3443360015823331,1.3993960781559343,0.2777777777777778,0.7,0.9603174603174603,20,18,0.24877139918940178,0.6072757046223857,0.35233764389746913,28.8,0.3454215061531262,0.3048172148389204,0.8531200299999999,0.18635
0,arDrnTgw,0.5,1.826335876837779,1.0969949285377343,0.23529411764705882,0.7,0.9663865546218487,20,17,0.25266071271032237,0.6228771478170012,0.3551835797455723,31.24,0.36294748590421294,0.32253110820815384,0.70762998,0.05897999899999993
1,arDrnTgw,0.5,1.826335876837779,1.0969949285377343,0.3125,0.7058823529411765,0.9479166666666666,20,16,0.25266071271032237,0.6228771478170012,0.3551835797455723,31.24,0.36294748590421294,0.32253110820815384,0.70762998,0.05897999899999993
0,VLMOAhFP,0.5,1.6323062951605052,0.9912907098985771,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.11899113650094455,0.568813008908888,0.4487122708623105,32.36,0.37629615119144666,0.3832326846267615,0.75979,-0.005430000000000019
1,VLMOAhFP,0.5,1.6323062951605052,0.9912907098985771,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.11899113650094455,0.568813008908888,0.4487122708623105,32.36,0.37629615119144666,0.3832326846267615,0.75979,-0.005430000000000019
0,rXEbEzZu,0.5,3.776917818455197,1.095811902573287,0.11764705882352941,0.23529411764705882,0.9411764705882353,20,17,0.4853573403448493,0.7956604630194521,0.28060382207346685,30.58,0.3997571544768624,0.19103644020329438,0.41868001,0.07041999700000005
1,rXEbEzZu,0.5,3.776917818455197,1.095811902573287,0.5,1.0,0.95,20,20,0.4853573403448493,0.7956604630194521,0.28060382207346685,30.58,0.3997571544768624,0.19103644020329438,0.41868001,0.07041999700000005
0,dfYazVpj,0.5,2.4133187698399152,1.0347201310484047,0.35,0.7,0.95,20,20,0.31907146401665304,0.6828459868439941,0.34581698228401975,31.54,0.38128141984548913,0.28313936417102026,0.58594,0.02396000000000006
1,dfYazVpj,0.5,2.4133187698399152,1.0347201310484047,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.31907146401665304,0.6828459868439941,0.34581698228401975,31.54,0.38128141984548913,0.28313936417102026,0.58594,0.02396000000000006
0,xrooapli,0.5,1.079650575446593,0.893148179839981,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.02133645572250573,0.5390626335222698,0.5205751002110341,32.12,0.3726547900830131,0.5383765212242279,0.96170002,-0.05872999900000011
1,xrooapli,0.5,1.079650575446593,0.893148179839981,0.6111111111111112,1.2222222222222223,0.9444444444444444,20,18,0.02133645572250573,0.5390626335222698,0.5205751002110341,32.12,0.3726547900830131,0.5383765212242279,0.96170002,-0.05872999900000011
0,HpnXQfek,0.5,0.6360184513432978,0.9085802424202749,0.6111111111111112,1.2222222222222223,0.9444444444444444,20,18,-0.1706327026338462,0.45080588497461754,0.6242239733919175,32.12,0.3709953106922482,0.6727419565846816,1.2224801,-0.03685000199999999
1,HpnXQfek,0.5,0.6360184513432978,0.9085802424202749,0.631578947368421,1.263157894736842,0.9473684210526316,20,19,-0.1706327026338462,0.45080588497461754,0.6242239733919175,32.12,0.3709953106922482,0.6727419565846816,1.2224801,-0.03685000199999999
0,bSPYuDZX,0.5,0.6243786751567526,1.2265020709380812,0.5294117647058824,1.1578947368421053,0.9518716577540107,20,17,-0.11264410483895274,0.37156408896419624,0.4889377177017939,29.64,0.3490957203900383,0.5019314802535535,1.23124,0.08009000099999997
1,bSPYuDZX,0.5,0.6243786751567526,1.2265020709380812,0.4375,1.1,0.9602272727272727,20,16,-0.11264410483895274,0.37156408896419624,0.4889377177017939,29.64,0.3490957203900383,0.5019314802535535,1.23124,0.08009000099999997
0,OAHagTWJ,0.5,1.1705863367971623,1.2716748417637236,0.625,1.2941176470588236,0.9431818181818182,20,16,0.13938654611269233,0.6597086948676676,0.5081538324847885,28.88,0.3445376190943822,0.36228208254952543,0.9214100199999999,0.12779000000000001
1,OAHagTWJ,0.5,1.1705863367971623,1.2716748417637236,0.5625,1.263157894736842,0.953125,20,16,0.13938654611269233,0.6597086948676676,0.5081538324847885,28.88,0.3445376190943822,0.36228208254952543,0.9214100199999999,0.12779000000000001
0,CSCMgvlZ,0.5,0.6753084661713338,0.822827638163085,0.75,1.5,0.95,20,20,-0.1302069214782686,0.510269613121337,0.6376706810142253,31.8,0.36409156574438967,0.7254313933019505,1.19381,-0.07690999699999998
1,CSCMgvlZ,0.5,0.6753084661713338,0.822827638163085,0.65,1.3,0.95,20,20,-0.1302069214782686,0.510269613121337,0.6376706810142253,31.8,0.36409156574438967,0.7254313933019505,1.19381,-0.07690999699999998
0,GxxkCehd,0.5,1.1993490168838417,1.1559559549823597,0.4117647058823529,0.8888888888888888,0.9485294117647058,20,17,0.11714091154915203,0.46695644837056316,0.3433044542670693,30.52,0.3513950355980062,0.3933367815964395,0.90935999,0.07838000399999998
1,GxxkCehd,0.5,1.1993490168838417,1.1559559549823597,0.5294117647058824,1.0588235294117647,0.9411764705882353,20,17,0.11714091154915203,0.46695644837056316,0.3433044542670693,30.52,0.3513950355980062,0.3933367815964395,0.90935999,0.07838000399999998
0,AmgOdygh,0.5,0.6405545074235091,1.1400289834064359,0.6111111111111112,1.263157894736842,0.9490740740740741,20,18,-0.0921613762756091,0.46077115215815956,0.559485457873908,30.08,0.3554931196779252,0.5346793887455817,1.2191,0.051840000000000025
1,AmgOdygh,0.5,0.6405545074235091,1.1400289834064359,0.6875,1.4736842105263157,0.9508928571428571,20,16,-0.0921613762756091,0.46077115215815956,0.559485457873908,30.08,0.3554931196779252,0.5346793887455817,1.2191,0.051840000000000025
0,OhbVOHRe,0.5,0.9859987091008391,0.9514292973256837,0.65,1.3,0.95,20,20,-0.02464561376392268,0.5165350292670902,0.5423331028278832,32.22,0.38499979787134847,0.5292300767017881,1.00705,-0.024709999999999992
1,OhbVOHRe,0.5,0.9859987091008391,0.9514292973256837,0.6842105263157895,1.368421052631579,0.9473684210526315,20,19,-0.02464561376392268,0.5165350292670902,0.5423331028278832,32.22,0.38499979787134847,0.5292300767017881,1.00705,-0.024709999999999992
0,aQVzoGoQ,0.5,0.835990930204805,0.9343166278380947,0.631578947368421,1.263157894736842,0.9473684210526316,20,19,-0.05660263827817609,0.5251841001503169,0.5832004017065513,32.38,0.37748592501308714,0.5829554818694541,1.08933,-0.03082999999999998
1,aQVzoGoQ,0.5,0.835990930204805,0.9343166278380947,0.4,0.8,0.95,20,20,-0.05660263827817609,0.5251841001503169,0.5832004017065513,32.38,0.37748592501308714,0.5829554818694541,1.08933,-0.03082999999999998
0,lLQFqVBk,0.5,0.5244018628190763,1.198001799760027,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,-0.16996331807405,0.35258595600039444,0.5394793827659747,29.4,0.3418531535627168,0.5475743025856915,1.31199,0.06377000400000005
1,lLQFqVBk,0.5,0.5244018628190763,1.198001799760027,0.625,1.368421052631579,0.9519230769230769,20,16,-0.16996331807405,0.35258595600039444,0.5394793827659747,29.4,0.3418531535627168,0.5475743025856915,1.31199,0.06377000400000005
0,oiJobcFi,0.5,0.8330461561022107,1.1410746706509602,0.5,1.0,0.95,20,20,-0.03938403355693192,0.49974077991304383,0.5449011490905638,30.2,0.35412397127489276,0.4780931643051724,1.09108,0.06024999900000006
